Id,X,Y,Z,dX,dY,dZ,Geological Model B
3123,892485,27924280.2,4097.700000000001,1000,1000,1000,pC  meta quartzite basement
3124,893485,27924280.2,4097.700000000001,1000,1000,1000,pC  meta quartzite basement
3125,894485,27924280.2,4097.700000000001,1000,1000,1000,pC  meta quartzite basement
3126,895485,27924280.2,4097.700000000001,1000,1000,1000,pC  meta quartzite basement
3127,896485,27924280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3128,897485,27924280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3129,898485,27924280.2,4097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
3130,899485,27924280.2,4097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
3131,900485,27924280.2,4097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
3132,901485,27924280.2,4097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
3133,902485,27924280.2,4097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
3136,873485,27925280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3137,874485,27925280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3138,875485,27925280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3139,876485,27925280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3140,877485,27925280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3141,878485,27925280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3142,879485,27925280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3143,880485,27925280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3144,881485,27925280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3145,882485,27925280.2,4097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
3146,883485,27925280.2,4097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
3147,884485,27925280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3148,885485,27925280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3149,886485,27925280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3150,887485,27925280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3151,888485,27925280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3152,889485,27925280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3153,890485,27925280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3154,891485,27925280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3155,892485,27925280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3156,893485,27925280.2,4097.700000000001,1000,1000,1000,pC  meta quartzite basement
3157,894485,27925280.2,4097.700000000001,1000,1000,1000,pC  meta quartzite basement
3158,895485,27925280.2,4097.700000000001,1000,1000,1000,pC  meta quartzite basement
3159,896485,27925280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3160,897485,27925280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3161,898485,27925280.2,4097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
3162,899485,27925280.2,4097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
3163,900485,27925280.2,4097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
3164,901485,27925280.2,4097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
3165,902485,27925280.2,4097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
3168,873485,27926280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3169,874485,27926280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3170,875485,27926280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3171,876485,27926280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3172,877485,27926280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3173,878485,27926280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3174,879485,27926280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3175,880485,27926280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3176,881485,27926280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3177,882485,27926280.2,4097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
3178,883485,27926280.2,4097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
3179,884485,27926280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3180,885485,27926280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3181,886485,27926280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3182,887485,27926280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3183,888485,27926280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3184,889485,27926280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3185,890485,27926280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3186,891485,27926280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3187,892485,27926280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3188,893485,27926280.2,4097.700000000001,1000,1000,1000,pC  meta quartzite basement
3189,894485,27926280.2,4097.700000000001,1000,1000,1000,pC  meta quartzite basement
3190,895485,27926280.2,4097.700000000001,1000,1000,1000,pC  meta quartzite basement
3191,896485,27926280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3192,897485,27926280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3193,898485,27926280.2,4097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
3194,899485,27926280.2,4097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
3195,900485,27926280.2,4097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
3196,901485,27926280.2,4097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
3197,902485,27926280.2,4097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
3200,873485,27927280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3201,874485,27927280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3202,875485,27927280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3203,876485,27927280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3204,877485,27927280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3205,878485,27927280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3206,879485,27927280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3207,880485,27927280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3208,881485,27927280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3209,882485,27927280.2,4097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
3210,883485,27927280.2,4097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
3211,884485,27927280.2,4097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
3212,885485,27927280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3213,886485,27927280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3214,887485,27927280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3215,888485,27927280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3216,889485,27927280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3217,890485,27927280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3218,891485,27927280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3219,892485,27927280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3220,893485,27927280.2,4097.700000000001,1000,1000,1000,pC  meta quartzite basement
3221,894485,27927280.2,4097.700000000001,1000,1000,1000,pC  meta quartzite basement
3222,895485,27927280.2,4097.700000000001,1000,1000,1000,pC  meta quartzite basement
3223,896485,27927280.2,4097.700000000001,1000,1000,1000,pC  meta quartzite basement
3224,897485,27927280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3225,898485,27927280.2,4097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
3226,899485,27927280.2,4097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
3227,900485,27927280.2,4097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
3228,901485,27927280.2,4097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
3229,902485,27927280.2,4097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
3232,873485,27928280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3233,874485,27928280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3234,875485,27928280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3235,876485,27928280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3236,877485,27928280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3237,878485,27928280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3238,879485,27928280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3239,880485,27928280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3240,881485,27928280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3241,882485,27928280.2,4097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
3242,883485,27928280.2,4097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
3243,884485,27928280.2,4097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
3244,885485,27928280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3245,886485,27928280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3246,887485,27928280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3247,888485,27928280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3248,889485,27928280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3249,890485,27928280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3250,891485,27928280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3251,892485,27928280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3252,893485,27928280.2,4097.700000000001,1000,1000,1000,pC  meta quartzite basement
3253,894485,27928280.2,4097.700000000001,1000,1000,1000,pC  meta quartzite basement
3254,895485,27928280.2,4097.700000000001,1000,1000,1000,pC  meta quartzite basement
3255,896485,27928280.2,4097.700000000001,1000,1000,1000,pC  meta quartzite basement
3256,897485,27928280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3257,898485,27928280.2,4097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
3258,899485,27928280.2,4097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
3259,900485,27928280.2,4097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
3260,901485,27928280.2,4097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
3261,902485,27928280.2,4097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
3264,873485,27929280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3265,874485,27929280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3266,875485,27929280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3267,876485,27929280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3268,877485,27929280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3269,878485,27929280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3270,879485,27929280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3271,880485,27929280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3272,881485,27929280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3273,882485,27929280.2,4097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
3274,883485,27929280.2,4097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
3275,884485,27929280.2,4097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
3276,885485,27929280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3277,886485,27929280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3278,887485,27929280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3279,888485,27929280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3280,889485,27929280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3281,890485,27929280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3282,891485,27929280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3283,892485,27929280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3284,893485,27929280.2,4097.700000000001,1000,1000,1000,pC  meta quartzite basement
3285,894485,27929280.2,4097.700000000001,1000,1000,1000,pC  meta quartzite basement
3286,895485,27929280.2,4097.700000000001,1000,1000,1000,pC  meta quartzite basement
3287,896485,27929280.2,4097.700000000001,1000,1000,1000,pC  meta quartzite basement
3288,897485,27929280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3289,898485,27929280.2,4097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
3290,899485,27929280.2,4097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
3291,900485,27929280.2,4097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
3292,901485,27929280.2,4097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
3293,902485,27929280.2,4097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
3296,873485,27930280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3297,874485,27930280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3298,875485,27930280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3299,876485,27930280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3300,877485,27930280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3301,878485,27930280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3302,879485,27930280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3303,880485,27930280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3304,881485,27930280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3305,882485,27930280.2,4097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
3306,883485,27930280.2,4097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
3307,884485,27930280.2,4097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
3308,885485,27930280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3309,886485,27930280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3310,887485,27930280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3311,888485,27930280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3312,889485,27930280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3313,890485,27930280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3314,891485,27930280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3315,892485,27930280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3316,893485,27930280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3317,894485,27930280.2,4097.700000000001,1000,1000,1000,pC  meta quartzite basement
3318,895485,27930280.2,4097.700000000001,1000,1000,1000,pC  meta quartzite basement
3319,896485,27930280.2,4097.700000000001,1000,1000,1000,pC  meta quartzite basement
3320,897485,27930280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3321,898485,27930280.2,4097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
3322,899485,27930280.2,4097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
3323,900485,27930280.2,4097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
3324,901485,27930280.2,4097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
3325,902485,27930280.2,4097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
3328,873485,27931280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3329,874485,27931280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3330,875485,27931280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3331,876485,27931280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3332,877485,27931280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3333,878485,27931280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3334,879485,27931280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3335,880485,27931280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3336,881485,27931280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3337,882485,27931280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3338,883485,27931280.2,4097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
3339,884485,27931280.2,4097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
3340,885485,27931280.2,4097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
3341,886485,27931280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3342,887485,27931280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3343,888485,27931280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3344,889485,27931280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3345,890485,27931280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3346,891485,27931280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3347,892485,27931280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3348,893485,27931280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3349,894485,27931280.2,4097.700000000001,1000,1000,1000,pC  meta quartzite basement
3350,895485,27931280.2,4097.700000000001,1000,1000,1000,pC  meta quartzite basement
3351,896485,27931280.2,4097.700000000001,1000,1000,1000,pC  meta quartzite basement
3352,897485,27931280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3353,898485,27931280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3354,899485,27931280.2,4097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
3355,900485,27931280.2,4097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
3356,901485,27931280.2,4097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
3357,902485,27931280.2,4097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
3360,873485,27932280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3361,874485,27932280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3362,875485,27932280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3363,876485,27932280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3364,877485,27932280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3365,878485,27932280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3366,879485,27932280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3367,880485,27932280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3368,881485,27932280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3369,882485,27932280.2,4097.700000000001,1000,1000,1000,Qta basin-fill
3370,883485,27932280.2,4097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
3371,884485,27932280.2,4097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
3372,885485,27932280.2,4097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
3373,886485,27932280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3374,887485,27932280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3375,888485,27932280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3376,889485,27932280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3377,890485,27932280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3378,891485,27932280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3379,892485,27932280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3380,893485,27932280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3381,894485,27932280.2,4097.700000000001,1000,1000,1000,pC  meta quartzite basement
3382,895485,27932280.2,4097.700000000001,1000,1000,1000,pC  meta quartzite basement
3383,896485,27932280.2,4097.700000000001,1000,1000,1000,pC  meta quartzite basement
3384,897485,27932280.2,4097.700000000001,1000,1000,1000,pC  meta quartzite basement
3385,898485,27932280.2,4097.700000000001,1000,1000,1000,CpCs quartzite
3386,899485,27932280.2,4097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
